company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score
JSWSTEEL,Mar 2016,-1.16,15.46,-2.54,10.5,-0.59,2.23,1.24,0.51,3040.0,3857.0,-1.0,63.01,-67.0,42204.0,6897.0,,,,17.94
JSWSTEEL,Mar 2017,6.24,22.14,15.31,18.65,3.94,1.91,3.27,0.63,2794.0,5094.0,15.0,75.24,19.0,43334.0,7888.0,,,,67.26
JSWSTEEL,Mar 2018,8.5,20.74,21.83,22.13,6.65,1.41,3.98,0.78,7850.0,4529.0,26.0,92.71,16.0,39393.0,12379.0,13.49,45.76,45.41,85.73
JSWSTEEL,Mar 2019,8.88,22.33,21.62,23.03,6.55,1.36,4.88,0.74,3246.0,11387.0,32.0,115.6,16.0,47396.0,14633.0,10.6,79.66,74.11,84.18
JSWSTEEL,Mar 2020,5.34,16.11,10.71,12.05,2.97,1.68,2.7,0.56,-6804.0,19589.0,17.0,121.59,15.0,61423.0,12785.0,6.72,17.88,19.42,58.5
JSWSTEEL,Mar 2021,9.86,25.27,16.84,18.49,5.31,1.33,5.22,0.54,11087.0,7702.0,33.0,154.85,25.0,62392.0,18789.0,13.96,,,80.52
JSWSTEEL,Mar 2022,14.3,26.72,31.11,28.03,10.66,1.07,8.2,0.74,11522.0,14748.0,85.0,223.58,25.0,72237.0,26270.0,21.36,43.28,41.47,94.2
JSWSTEEL,Mar 2023,2.49,11.13,6.3,12.6,1.97,1.23,2.9,0.79,12593.0,10730.0,17.0,218.26,25.0,80853.0,23323.0,18.2,-7.5,-8.15,51.14
JSWSTEEL,Mar 2024,5.13,16.09,11.55,17.0,3.94,1.13,3.66,0.77,-2389.0,14467.0,36.0,254.65,25.0,87984.0,12078.0,15.6,3.59,2.38,65.9
JSWSTEEL,TTM,1.95,13.2,,,,,2.71,,,,14.0,,,,,,,,19.0
KOTAKBANK,Mar 2013,20.65,60.92,14.66,6.55,1.93,5.6,1.29,0.09,-6157.0,9035.0,15.0,204.65,2.0,85561.0,2878.0,,,,45.05
KOTAKBANK,Mar 2014,21.08,58.84,13.24,6.72,2.07,4.5,1.33,0.1,7938.0,1130.0,16.0,247.84,2.0,85937.0,9068.0,,,,43.32
KOTAKBANK,Mar 2015,23.31,72.96,14.01,7.69,2.09,4.71,1.19,0.09,-2165.0,4467.0,20.0,286.99,2.0,104258.0,2302.0,,,,41.87
KOTAKBANK,Mar 2016,17.27,56.57,10.56,5.42,1.46,5.39,1.51,0.08,2672.0,2353.0,19.0,181.92,3.0,179679.0,5025.0,,,,37.92
KOTAKBANK,Mar 2017,22.48,66.44,13.04,6.09,1.82,5.33,1.27,0.08,7933.0,5289.0,27.0,209.2,2.0,205230.0,13222.0,,,,42.04
KOTAKBANK,Mar 2018,24.9,66.87,12.4,5.6,1.85,4.95,1.23,0.07,-15867.0,5475.0,33.0,264.89,2.0,249840.0,-10392.0,18.32,22.83,17.08,48.26
KOTAKBANK,Mar 2019,24.15,66.23,12.47,5.65,1.82,5.05,1.22,0.08,-1501.0,3323.0,38.0,302.84,2.0,291763.0,1822.0,20.0,23.31,18.89,50.86
KOTAKBANK,Mar 2020,25.67,67.45,12.9,5.74,1.94,4.9,1.34,0.08,33551.0,13068.0,45.0,348.16,0.0,326477.0,46619.0,20.24,22.58,17.61,59.02
KOTAKBANK,Mar 2021,30.44,90.83,11.85,7.25,2.09,3.88,1.26,0.07,-6291.0,11172.0,50.0,425.52,2.0,327110.0,4881.0,9.97,23.17,21.35,49.26
KOTAKBANK,Mar 2022,35.83,90.98,12.51,6.64,2.21,3.78,1.23,0.06,-2595.0,10903.0,61.0,487.22,2.0,365747.0,8308.0,8.61,19.22,17.7,49.92
KOTAKBANK,Mar 2023,35.41,79.44,13.35,6.31,2.41,3.75,1.29,0.07,-11623.0,10381.0,75.0,563.01,2.0,418807.0,-1242.0,10.9,18.99,17.84,45.88
KOTAKBANK,Mar 2024,32.39,83.67,14.01,7.23,2.37,4.0,1.24,0.07,6766.0,8919.0,92.0,653.78,2.0,520374.0,15685.0,13.52,20.38,19.34,58.63
KOTAKBANK,TTM,35.17,79.42,,,,,1.17,,,,113.0,,,,,,,,1.89
LICI,Mar 2019,0.46,1.04,324.32,2.19,0.08,332.59,,0.17,22910.0,9636.0,,81.0,2.0,269401.0,13274.0,,,,53.65
LICI,Mar 2020,0.43,-1.11,270.46,-2.73,0.08,252.91,,0.18,13952.0,40415.0,,100.2,2.0,253414.0,54367.0,,,,50.0
LICI,Mar 2021,0.43,-0.04,43.2,-3.66,0.08,0.0,,0.18,229049.0,148447.0,7.0,688.4,0.0,4.0,80602.0,,,,71.43
LICI,Mar 2022,0.57,0.46,36.38,29.33,0.1,0.0,,0.17,8748.0,12531.0,57.0,17.93,23.0,1.0,-3783.0,,,,85.71
LICI,Mar 2023,4.59,4.36,77.86,73.99,0.79,0.0,545.55,0.17,1671.0,52848.0,65.0,73.1,5.0,0.0,54519.0,,,,100.0
LICI,Mar 2024,4.84,3.87,49.45,39.61,0.77,0.0,371.94,0.16,853.0,25269.0,66.0,130.83,15.0,0.0,26122.0,8.16,73.18,,89.56
LICI,TTM,4.63,2.88,,,,,,,,,,,,,,,,,
LODHA,Mar 2011,12.15,23.47,35.48,8.04,2.79,7.52,2.31,0.23,,,6.0,68.89,0.0,5596.0,,,,,49.16
LODHA,Mar 2012,12.9,24.51,33.84,13.44,4.11,3.78,3.34,0.32,,,9.0,104.26,0.0,4259.0,,,,,60.07
LODHA,Mar 2015,12.8,23.52,24.23,9.69,2.85,3.6,3.84,0.22,,,18.0,305.0,0.0,11852.0,,,,,54.74
LODHA,Mar 2016,8.52,25.77,17.69,11.94,2.27,3.48,2.67,0.27,-467.0,854.0,16.0,367.87,0.0,13835.0,387.0,30.58,21.64,21.67,66.99
LODHA,Mar 2017,7.37,20.36,14.48,7.98,1.72,4.01,2.99,0.23,295.0,1174.0,13.0,356.9,0.0,16183.0,1469.0,21.82,8.92,7.63,58.59
LODHA,Mar 2018,8.21,17.38,15.41,6.06,1.97,4.39,5.04,0.24,45.0,651.0,10.0,130.1,0.0,22616.0,696.0,,,,49.66
LODHA,Mar 2019,13.81,26.7,42.8,10.78,3.3,6.68,5.72,0.24,-638.0,175.0,21.0,96.99,0.0,25641.0,-463.0,,,,51.46
LODHA,Mar 2020,5.96,15.41,16.3,8.34,1.82,4.05,2.75,0.31,3954.0,182.0,9.0,114.95,0.0,18423.0,3772.0,14.82,-1.44,-12.94,51.4
LODHA,Mar 2021,0.88,25.38,1.04,6.07,0.12,3.96,1.09,0.14,2944.0,420.0,1.0,116.14,0.0,18193.0,2524.0,-7.96,-41.54,-42.57,17.21
LODHA,Mar 2022,13.08,23.68,9.98,9.25,3.15,0.95,3.6,0.24,3137.0,1139.0,12.0,251.16,20.0,11537.0,1998.0,3.1,15.65,-1.59,57.22
LODHA,Mar 2023,5.17,21.8,3.87,9.5,1.25,0.72,2.13,0.24,4539.0,1789.0,5.0,262.72,14.0,9060.0,2750.0,-0.43,-9.2,-12.94,33.16
LODHA,Mar 2024,15.06,25.83,8.9,10.59,3.29,0.44,5.63,0.22,-435.0,2947.0,16.0,175.74,,7698.0,2512.0,-2.83,-1.12,-5.29,44.63
LODHA,TTM,18.5,28.08,,,,,7.92,,,,25.0,,,,,,,,76.89
LT,Mar 2013,7.11,15.31,395.15,724.35,227.28,0.17,3.0,31.97,-11277.0,6922.0,38.0,167.38,22.0,234.0,-4355.0,,,,74.6
LT,Mar 2014,5.74,16.56,303.42,818.95,183.23,0.07,2.37,31.9,-12653.0,5510.0,35.0,201.25,27.0,110.0,-7143.0,,,,73.6
LT,Mar 2015,5.4,17.06,245.11,698.93,166.76,0.11,2.35,30.87,-6143.0,4778.0,34.0,253.25,32.0,218.0,-1365.0,,,,73.57
LT,Mar 2016,4.54,15.31,216.09,710.37,146.38,0.03,2.42,32.24,-7867.0,4627.0,31.0,250.0,40.0,55.0,-3240.0,,,,73.68
LT,Mar 2017,5.93,15.2,206.3,528.63,146.84,0.0,2.65,24.75,-3141.0,9796.0,43.0,369.88,22.0,0.0,6655.0,,,,88.33
LT,Mar 2018,6.69,16.8,207.36,521.01,149.97,0.0,2.8,22.43,-6117.0,3914.0,53.0,454.12,30.0,0.0,-10031.0,9.97,8.63,6.88,70.6
LT,Mar 2019,7.56,16.91,208.81,467.32,153.32,0.0,2.74,20.29,-15779.0,11023.0,63.0,575.65,28.0,0.0,-4756.0,9.72,15.9,12.47,76.65
LT,Mar 2020,7.49,16.88,201.59,388.74,123.58,0.17,2.5,16.5,-1714.0,8408.0,68.0,635.76,26.0,912.0,6694.0,9.61,17.01,14.87,82.38
LT,Mar 2021,9.5,17.25,176.9,289.56,120.69,0.11,2.69,12.7,17324.0,5750.0,82.0,811.56,44.0,798.0,23074.0,6.1,22.99,21.48,82.98
LT,Mar 2022,6.66,15.53,72.92,167.15,50.65,0.02,2.89,7.61,15579.0,3585.0,62.0,952.53,36.0,258.0,19164.0,7.44,9.94,7.59,79.48
LT,Mar 2023,6.83,14.82,75.52,149.82,53.37,0.09,3.18,7.81,14729.0,8048.0,75.0,1106.13,32.0,1541.0,22777.0,8.9,9.38,7.19,80.7
LT,Mar 2024,7.03,13.51,77.67,135.2,56.44,0.1,3.54,8.03,20445.0,2179.0,95.0,1334.53,36.0,2071.0,18266.0,10.34,8.76,8.56,81.92
LT,TTM,6.76,12.9,,,,,3.7,,,,98.0,,,,,,,,30.0
LTIM,Mar 2013,14.59,22.59,41.97,55.31,24.14,0.17,42.48,1.65,384.0,224.0,174.0,83.69,54.0,234.0,608.0,,,,100.0
LTIM,Mar 2014,20.24,23.31,61.86,66.69,37.36,0.07,44.0,1.85,808.0,180.0,309.0,100.62,55.0,110.0,628.0,,,,94.71
LTIM,Mar 2015,15.45,20.19,37.96,44.79,25.82,0.11,110.4,1.67,539.0,103.0,238.0,126.62,63.0,218.0,642.0,,,,97.57
LTIM,Mar 2016,14.3,17.58,39.34,47.16,26.65,0.03,202.5,1.86,818.0,40.0,49.0,125.0,72.0,55.0,858.0,,,,100.0
LTIM,Mar 2017,14.94,18.92,30.88,39.12,21.98,0.0,472.33,1.47,209.0,961.0,57.0,184.94,29.0,0.0,1170.0,,,,100.0
LTIM,Mar 2018,15.22,16.25,28.81,30.75,20.84,0.0,100.81,1.37,392.0,452.0,65.0,227.06,33.0,0.0,844.0,13.66,14.62,-17.88,95.88
LTIM,Mar 2019,16.05,19.93,30.98,38.48,22.75,0.0,198.64,1.42,646.0,749.0,87.0,287.82,32.0,0.0,1395.0,13.93,8.76,-22.39,91.89
LTIM,Mar 2020,13.97,18.65,28.13,32.12,17.24,0.17,28.41,1.23,1001.0,643.0,87.0,317.88,32.0,912.0,1644.0,16.92,14.6,-18.23,99.6
LTIM,Mar 2021,15.67,22.03,26.53,33.63,18.1,0.11,37.96,1.16,743.0,1657.0,111.0,405.78,36.0,798.0,2400.0,16.17,18.31,17.77,100.0
LTIM,Mar 2022,15.13,20.1,27.65,36.09,19.2,0.02,48.9,1.27,1608.0,1643.0,225.0,476.27,41.0,258.0,3251.0,32.06,32.4,31.6,98.2
LTIM,Mar 2023,13.29,18.41,26.58,33.68,18.78,0.09,44.43,1.41,2824.0,271.0,149.0,553.07,40.0,1541.0,3095.0,35.35,31.72,18.05,97.0
LTIM,Mar 2024,12.91,17.98,22.9,28.91,16.65,0.1,31.93,1.29,1752.0,3918.0,155.0,667.27,42.0,2071.0,5670.0,30.33,24.78,12.24,100.0
LTIM,TTM,12.32,17.33,,,,,26.36,,,,154.0,,,,,,,,100.0
M&M,Mar 2013,6.01,13.27,20.69,18.73,5.42,1.44,4.33,0.9,-3825.0,2903.0,33.0,338.32,19.0,28711.0,-922.0,,,,65.95
M&M,Mar 2014,6.96,13.74,22.11,17.39,5.86,1.51,3.7,0.84,-4768.0,4524.0,38.0,395.03,18.0,35167.0,-244.0,,,,62.37
M&M,Mar 2015,4.73,12.31,13.08,13.79,3.58,1.47,3.04,0.76,-3302.0,4357.0,25.0,436.77,23.0,37911.0,1055.0,,,,51.1
M&M,Mar 2016,4.69,13.29,13.42,14.82,3.56,1.57,3.41,0.76,-3121.0,5506.0,25.0,490.59,21.0,41553.0,2385.0,,,,57.83
M&M,Mar 2017,4.84,12.81,13.6,13.67,3.56,1.64,3.51,0.74,-5692.0,5875.0,30.0,478.75,22.0,48762.0,183.0,,,,47.08
M&M,Mar 2018,8.64,14.36,21.64,14.27,5.84,1.52,4.41,0.68,-4785.0,5467.0,60.0,338.63,11.0,55898.0,682.0,6.04,14.02,12.7,62.22
M&M,Mar 2019,5.75,14.52,15.05,13.72,3.72,1.77,3.56,0.65,-11521.0,7174.0,43.0,367.49,17.0,70848.0,-4347.0,7.19,3.14,2.5,43.48
M&M,Mar 2020,-0.43,13.48,-0.8,8.32,-0.19,2.05,1.83,0.45,-8327.0,6870.0,1.0,360.73,205.0,82092.0,-1457.0,1.08,,-47.47,13.76
M&M,Mar 2021,2.04,15.46,3.64,9.4,0.92,1.94,2.07,0.45,-1777.0,19686.0,15.0,374.61,54.0,80625.0,17909.0,-0.42,-15.71,-9.71,24.63
M&M,Mar 2022,8.04,16.28,15.39,11.77,4.21,1.65,3.56,0.52,5996.0,3252.0,53.0,423.77,20.0,77605.0,9248.0,1.48,12.35,12.05,56.17
M&M,Mar 2023,9.38,16.73,20.18,13.65,5.57,1.64,4.16,0.59,-15940.0,8866.0,83.0,505.98,18.0,92247.0,-7074.0,5.66,7.4,6.71,52.62
M&M,Mar 2024,8.82,17.9,18.54,14.24,5.23,1.64,3.76,0.59,-11245.0,5615.0,91.0,594.17,21.0,108647.0,-5630.0,5.84,15.32,16.18,59.09
M&M,TTM,8.92,18.65,,,,,3.7,,,,95.0,,,,,,,,30.0
MARUTI,Mar 2013,5.58,9.84,12.98,21.17,8.98,0.08,26.05,1.61,940.0,3119.0,82.0,630.07,10.0,1569.0,4059.0,,,,89.97
MARUTI,Mar 2014,6.41,11.92,13.28,22.6,9.07,0.09,32.79,1.42,-2.0,4997.0,94.0,711.79,13.0,2004.0,4995.0,,,,90.4
MARUTI,Mar 2015,7.5,13.57,15.66,27.59,11.05,0.03,35.36,1.47,1958.0,4491.0,126.0,805.23,20.0,666.0,6449.0,,,,93.8
MARUTI,Mar 2016,9.55,15.67,17.95,29.25,12.87,0.01,127.9,1.35,1252.0,7230.0,182.0,1013.77,19.0,231.0,8482.0,,,,97.07
MARUTI,Mar 2017,11.03,15.31,20.26,27.75,14.46,0.01,144.04,1.31,1109.0,9173.0,249.0,1227.65,30.0,484.0,10282.0,,,,100.0
MARUTI,Mar 2018,9.87,15.18,18.52,28.39,13.08,0.0,41.25,1.32,3486.0,8302.0,261.0,1409.24,31.0,121.0,11788.0,12.49,26.12,26.06,96.01
MARUTI,Mar 2019,8.89,12.85,16.25,23.4,11.96,0.0,180.53,1.35,3061.0,3540.0,253.0,1559.34,32.0,160.0,6601.0,14.08,21.8,21.9,93.93
MARUTI,Mar 2020,7.5,9.72,11.49,14.83,8.92,0.0,80.34,1.19,2939.0,557.0,188.0,1636.19,32.0,184.0,3496.0,8.29,8.31,8.33,69.12
MARUTI,Mar 2021,6.24,7.69,8.36,10.2,6.15,0.01,82.91,0.99,1565.0,7291.0,145.0,1738.44,31.0,541.0,8856.0,4.09,-4.4,-4.44,52.65
MARUTI,Mar 2022,4.39,6.51,7.01,10.32,5.2,0.01,59.94,1.18,1601.0,239.0,128.0,1832.22,47.0,426.0,1840.0,5.34,-12.38,-12.46,47.37
MARUTI,Mar 2023,6.98,11.08,11.08,17.3,8.26,0.02,61.65,1.18,1995.0,8820.0,274.0,2375.8,34.0,1248.0,10815.0,8.21,0.95,0.98,67.54
MARUTI,Mar 2024,9.51,13.13,15.75,21.72,11.7,0.0,117.91,1.23,4936.0,11865.0,429.0,2727.26,29.0,119.0,16801.0,10.51,12.01,11.14,88.27
MARUTI,TTM,9.66,13.61,,,,,116.83,,,,446.0,,,,,,,,100.0
MOTHERSON,Mar 2013,1.79,5.85,19.75,20.58,3.55,2.14,7.19,1.99,397.0,1089.0,1.0,38.8,26.0,4904.0,1486.0,,,,80.9
MOTHERSON,Mar 2014,3.61,7.88,37.07,30.73,7.2,1.64,9.21,2.0,1323.0,1372.0,2.0,33.62,29.0,4840.0,2695.0,,,,87.89
MOTHERSON,Mar 2015,3.73,8.21,38.87,33.64,7.41,1.54,9.61,1.99,546.0,2844.0,2.0,37.77,31.0,5131.0,3390.0,,,,89.48
MOTHERSON,Mar 2016,4.77,9.53,40.35,33.9,9.02,1.38,10.8,1.89,282.0,1906.0,3.0,33.31,26.0,6069.0,2188.0,,,,91.62
MOTHERSON,Mar 2017,5.13,9.84,26.26,22.4,6.8,1.25,12.05,1.33,-2345.0,6145.0,3.0,59.09,18.0,10349.0,3800.0,,,,92.86
MOTHERSON,Mar 2018,4.01,9.11,22.87,25.31,6.11,1.05,12.78,1.52,70.0,3194.0,3.0,47.07,30.0,10374.0,3264.0,17.35,37.97,24.57,96.33
MOTHERSON,Mar 2019,3.3,8.42,19.14,23.77,4.91,1.05,13.43,1.49,994.0,3318.0,3.0,34.69,29.0,11534.0,4312.0,15.87,13.85,8.45,94.32
MOTHERSON,Mar 2020,2.13,7.66,11.49,19.08,2.87,1.17,8.93,1.35,4132.0,2220.0,2.0,35.64,40.0,13136.0,6352.0,11.87,0.03,0.0,66.81
MOTHERSON,Mar 2021,2.73,7.62,12.49,17.84,3.29,0.95,9.64,1.2,3165.0,1886.0,2.0,39.75,46.0,11930.0,5051.0,9.04,-2.43,-7.79,65.97
MOTHERSON,Mar 2022,1.85,7.39,5.74,13.58,2.12,0.69,9.74,1.14,159.0,2304.0,1.0,45.55,34.0,14130.0,2463.0,8.52,-11.46,-19.73,56.28
MOTHERSON,Mar 2023,2.12,7.93,7.44,17.25,2.72,0.61,8.09,1.28,2395.0,2248.0,2.0,33.12,29.0,13792.0,4643.0,6.95,-5.87,-7.79,58.78
MOTHERSON,Mar 2024,3.06,9.45,11.55,20.23,3.59,0.76,5.22,1.17,925.0,6644.0,4.0,38.58,20.0,19922.0,7569.0,9.21,7.56,5.92,71.28
MOTHERSON,TTM,3.77,9.58,,,,,5.55,,,,6.0,,,,,,,,50.56
NAUKRI,Mar 2013,16.1,25.64,12.5,19.87,9.21,0.0,48.33,0.57,29.0,46.0,8.0,55.78,12.0,1.0,75.0,,,,88.96
NAUKRI,Mar 2014,10.58,17.11,8.93,14.41,5.66,0.0,48.33,0.53,-123.0,204.0,8.0,61.65,30.0,1.0,81.0,,,,76.2
NAUKRI,Mar 2015,-1.91,2.87,-0.99,1.48,-0.63,0.0,27.5,0.33,-1000.0,1051.0,2.0,117.92,150.0,1.0,51.0,,,,35.8
NAUKRI,Mar 2016,15.78,12.17,7.65,5.89,6.13,0.0,67.33,0.39,76.0,2.0,11.0,127.52,27.0,1.0,78.0,,,,57.34
NAUKRI,Mar 2017,-4.84,-1.01,-2.7,-0.56,-2.09,0.0,10.25,0.43,48.0,165.0,-2.0,131.57,-230.0,1.0,213.0,,,,33.33
NAUKRI,Mar 2018,50.71,22.17,24.5,10.7,19.3,0.0,124.0,0.38,104.0,149.0,42.0,167.62,13.0,1.0,253.0,15.92,45.82,39.33,85.7
NAUKRI,Mar 2019,51.43,0.78,23.28,0.35,18.56,0.0,106.57,0.36,217.0,59.0,49.0,208.44,12.0,1.0,276.0,15.21,58.06,43.69,75.05
NAUKRI,Mar 2020,-18.75,-26.68,-11.21,-15.4,-8.5,0.04,-4.57,0.45,447.0,97.0,-19.0,179.92,-31.0,77.0,350.0,12.38,,,29.84
NAUKRI,Mar 2021,125.71,6.56,26.28,1.36,22.54,0.01,150.73,0.18,-1767.0,2043.0,110.0,418.29,7.0,65.0,276.0,8.56,64.42,58.49,66.82
NAUKRI,Mar 2022,810.7,28.07,74.71,2.58,62.89,0.0,1296.0,0.08,-470.0,1177.0,991.0,1336.59,1.0,64.0,707.0,12.34,,,65.2
NAUKRI,Mar 2023,-2.98,14.83,-0.52,2.58,-0.42,0.01,12.89,0.14,154.0,358.0,-8.0,1038.6,-228.0,108.0,512.0,18.88,,,50.11
NAUKRI,Mar 2024,23.46,28.04,1.97,2.33,1.65,0.01,28.97,0.07,-150.0,852.0,44.0,2345.89,49.0,246.0,702.0,17.12,0.1,-2.13,49.4
NAUKRI,TTM,20.7,28.21,,,,,59.59,,,,36.0,,,,,,,,100.0
NESTLEIND,Dec 2013,12.27,21.4,47.17,54.77,17.69,0.5,55.27,1.44,1355.0,441.0,12.0,24.67,42.0,1189.0,1796.0,,,,100.0
NESTLEIND,Dec 2014,12.02,20.69,41.77,71.37,20.36,0.01,151.86,1.69,1212.0,432.0,12.0,29.55,51.0,20.0,1644.0,,,,100.0
NESTLEIND,Dec 2015,6.89,19.02,19.99,54.85,9.25,0.01,388.0,1.34,1028.0,70.0,6.0,29.34,83.0,18.0,1098.0,,,,99.99
NESTLEIND,Dec 2016,10.95,20.24,30.5,55.81,14.7,0.01,21.87,1.34,1340.0,126.0,10.0,34.19,61.0,33.0,1466.0,,,,100.0
NESTLEIND,Dec 2017,12.24,20.95,35.82,60.69,16.64,0.01,24.72,1.36,1687.0,131.0,13.0,35.62,68.0,35.0,1818.0,,,,100.0
NESTLEIND,Dec 2018,14.23,23.18,43.75,70.6,19.87,0.01,25.69,1.4,2000.0,52.0,17.0,38.26,69.0,35.0,2052.0,4.41,7.55,7.21,81.96
NESTLEIND,Dec 2019,15.91,23.66,102.61,138.87,27.44,0.1,24.6,1.72,2378.0,83.0,20.0,19.98,168.0,189.0,2295.0,4.65,10.68,10.76,85.33
NESTLEIND,Dec 2020,15.6,23.99,103.12,147.83,26.35,0.07,20.41,1.69,2133.0,321.0,22.0,21.03,93.0,147.0,2454.0,10.31,29.9,29.67,95.31
NESTLEIND,Dec 2021,14.37,24.16,108.84,161.03,25.72,0.14,17.08,1.79,316.0,1920.0,22.0,20.27,91.0,266.0,2236.0,10.03,16.17,17.08,95.03
NESTLEIND,Dec 2022,14.15,21.93,97.23,135.75,26.63,0.11,24.6,1.88,2345.0,392.0,25.0,25.61,89.0,271.0,2737.0,11.04,14.31,13.97,95.35
NESTLEIND,Dec 2023,15.68,23.38,121.96,163.77,33.4,0.11,38.55,2.13,2465.0,927.0,31.0,25.61,56.0,271.0,3392.0,11.11,13.29,12.77,94.4
NESTLEIND,Mar 2024,16.12,23.83,117.75,157.75,37.38,0.1,41.19,2.32,2938.0,1237.0,41.0,34.79,79.0,345.0,4175.0,14.55,14.85,15.44,99.4
NESTLEIND,TTM,16.79,23.89,,,,,44.45,,,,34.0,,,,,,,,100.0
NHPC,Mar 2013,45.02,65.07,9.64,8.28,4.61,0.68,9.41,0.1,1516.0,1330.0,2.0,24.22,28.0,20340.0,2846.0,,,,65.66
NHPC,Mar 2014,22.1,58.76,5.78,8.85,2.66,0.74,4.35,0.12,2702.0,1122.0,1.0,25.51,27.0,20819.0,3824.0,,,,52.5
NHPC,Mar 2015,34.03,62.45,9.1,10.0,4.55,0.67,5.19,0.13,3293.0,768.0,2.0,27.78,27.0,20584.0,4061.0,,,,60.89
NHPC,Mar 2016,28.31,57.25,7.47,9.27,3.76,0.63,5.14,0.13,5225.0,746.0,2.0,28.58,81.0,19938.0,5971.0,,,,57.82
NHPC,Mar 2017,40.36,56.64,11.99,10.12,5.78,0.66,6.29,0.14,6465.0,1864.0,3.0,28.28,61.0,19227.0,8329.0,,,,67.03
NHPC,Mar 2018,35.91,54.78,9.27,8.73,4.43,0.62,5.88,0.12,3810.0,886.0,2.0,29.28,57.0,18602.0,4696.0,3.98,-0.62,0.0,46.6
NHPC,Mar 2019,31.57,55.45,9.21,9.99,4.25,0.62,7.49,0.13,2642.0,1182.0,3.0,30.66,56.0,19066.0,3824.0,3.98,11.67,24.57,61.26
NHPC,Mar 2020,33.42,54.42,10.66,9.97,4.69,0.74,6.56,0.14,6.0,2987.0,3.0,31.24,52.0,23226.0,2993.0,4.01,3.64,8.45,51.76
NHPC,Mar 2021,37.31,54.7,10.89,9.35,4.92,0.71,11.03,0.13,3463.0,1607.0,3.0,32.9,49.0,23365.0,5070.0,2.92,8.77,8.45,60.53
NHPC,Mar 2022,41.27,43.89,10.81,6.58,4.88,0.75,8.52,0.12,1506.0,3084.0,4.0,34.76,52.0,26096.0,4590.0,1.18,1.64,5.92,46.9
NHPC,Mar 2023,40.17,58.3,11.53,9.3,4.94,0.8,14.58,0.12,514.0,4191.0,4.0,36.8,48.0,29540.0,4705.0,6.46,8.88,14.87,64.17
NHPC,Mar 2024,41.82,49.91,10.41,6.75,4.32,0.84,11.24,0.1,970.0,5968.0,4.0,38.53,53.0,32561.0,6938.0,1.4,7.27,5.92,53.56
NHPC,TTM,35.26,51.75,,,,,9.9,,,,3.0,,,,,,,,98.89
NTPC,Mar 2013,17.6,25.38,15.49,11.97,7.04,0.87,9.2,0.4,-337.0,16845.0,13.0,98.53,38.0,70419.0,16508.0,,,,77.29
NTPC,Mar 2014,14.56,25.18,13.06,11.69,5.7,0.93,6.9,0.39,1022.0,15509.0,12.0,105.92,42.0,81455.0,16531.0,,,,69.2
NTPC,Mar 2015,12.5,21.7,12.17,9.41,4.55,1.25,5.37,0.36,-1088.0,15977.0,10.0,99.57,21.0,102252.0,14889.0,,,,59.19
NTPC,Mar 2016,14.69,25.3,11.77,9.72,4.8,1.09,5.87,0.33,4963.0,19162.0,11.0,111.07,26.0,99424.0,24125.0,,,,61.38
NTPC,Mar 2017,13.06,26.33,10.95,10.21,4.31,1.16,6.18,0.33,-4313.0,24480.0,11.0,118.66,37.0,113773.0,20167.0,,,,60.74
NTPC,Mar 2018,11.92,25.53,10.14,9.62,3.72,1.26,6.31,0.31,-1008.0,20678.0,11.0,125.61,40.0,130049.0,19670.0,4.25,-3.56,-3.29,44.84
NTPC,Mar 2019,13.99,22.65,12.6,7.98,4.05,1.55,4.55,0.29,-5377.0,24063.0,14.0,112.54,44.0,173058.0,18686.0,5.07,4.24,3.13,46.83
NTPC,Mar 2020,10.87,28.86,10.02,9.81,3.15,1.71,4.86,0.29,-5738.0,29628.0,12.0,120.1,27.0,202984.0,23890.0,6.48,3.56,3.71,46.09
NTPC,Mar 2021,13.42,30.52,11.9,10.13,3.76,1.67,4.24,0.28,11410.0,21034.0,15.0,129.67,41.0,210208.0,32444.0,8.73,6.78,6.4,53.34
NTPC,Mar 2022,12.78,30.42,12.53,11.66,4.08,1.56,4.82,0.32,18897.0,22891.0,17.0,139.6,41.0,210707.0,41788.0,10.09,9.62,9.1,61.08
NTPC,Mar 2023,9.72,27.01,11.65,12.87,3.83,1.52,4.38,0.39,21007.0,26145.0,17.0,151.62,42.0,222913.0,47152.0,14.88,10.27,9.1,66.63
NTPC,Mar 2024,11.95,28.83,13.27,12.93,4.45,1.48,4.6,0.37,8644.0,32141.0,21.0,165.73,36.0,237131.0,40785.0,12.22,8.74,8.45,64.63
NTPC,TTM,12.13,28.18,,,,,4.75,,,,23.0,,,,,,,,41.67
ONGC,Mar 2013,14.81,26.86,15.73,25.11,9.47,0.14,101.22,0.64,-1346.0,41220.0,19.0,178.27,34.0,20686.0,39874.0,,,,93.9
ONGC,Mar 2014,15.31,28.22,15.49,22.2,8.21,0.29,90.22,0.54,-10363.0,63633.0,21.0,201.21,31.0,49113.0,53270.0,,,,93.56
